,test,secondsTotal.flakerake-obo,failureID-flakerake-obo.uniqueCount,secondsTotal.flakerake,failureID-flakerake.uniqueCount,secondsTotal.isolatedRerun,failureID-isolatedRerun.uniqueCount
,org.apache.hadoop.hbase.stargate.Test00MiniCluster#testDFSMiniCluster,75710.92597532272,3,76301.76205587387,3,1106674.2319999975,3
,org.apache.hadoop.hbase.stargate.Test00MiniCluster#testHBaseMiniCluster,81240.13221907616,3,80790.76562690735,3,1168710.6700000043,3
,org.apache.hadoop.hbase.stargate.Test00MiniCluster#testStargateServlet,75350.27488350868,3,77466.74886274338,3,1147734.7879999978,3
,org.apache.hadoop.hbase.stargate.Test00MiniCluster#testZooKeeperMiniCluster,76408.11328053474,3,74604.312292099,3,1275594.1129999962,3
,org.apache.hadoop.hbase.stargate.TestRowResource#testDelete,86587.44882440567,4,86981.74306583405,4,1115286.6580000008,4
,org.apache.hadoop.hbase.stargate.TestRowResource#testMultiCellGetPutPB,86597.20871448517,4,86974.0369360447,4,1130452.4629999974,4
,org.apache.hadoop.hbase.stargate.TestRowResource#testMultiCellGetPutXML,86588.29727816582,4,86976.95540332794,4,1098482.8380000016,4
,org.apache.hadoop.hbase.stargate.TestRowResource#testSingleCellGetJSON,86599.67830467224,4,86979.9903986454,4,1109326.879999998,4
,org.apache.hadoop.hbase.stargate.TestRowResource#testSingleCellGetPutBinary,86592.29452776909,4,86971.81273627281,4,1225354.809000003,4
,org.apache.hadoop.hbase.stargate.TestRowResource#testSingleCellGetPutPB,86603.185069561,4,86982.54359698296,4,1123444.8499999987,4
,org.apache.hadoop.hbase.stargate.TestRowResource#testSingleCellGetPutXML,86593.51872229576,3,86946.82260799408,3,961172.9279999973,3
,org.apache.hadoop.hbase.stargate.TestRowResource#testURLEncodedKey,86591.26489043236,3,86979.89199066162,3,1231803.0780000002,3
,org.apache.hadoop.hbase.stargate.TestScannerResource#testFullTableScan,86884.53310990334,5,86916.5390484333,5,1198477.6459999972,5
,org.apache.hadoop.hbase.stargate.TestScannerResource#testSimpleScannerBinary,86772.88736510277,6,199.26221871376038,6,1194386.1809999952,6
,org.apache.hadoop.hbase.stargate.TestScannerResource#testSimpleScannerPB,86756.51733851433,5,86806.65503168106,5,1136235.6810000013,5
,org.apache.hadoop.hbase.stargate.TestScannerResource#testSimpleScannerXML,86774.6386179924,5,86877.21044492722,5,1200581.8740000033,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testFilterList,86509.68688297272,5,86894.93892836571,5,1125564.9390000028,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testFirstKeyOnlyFilter,86507.41275978088,5,86883.16659784317,5,1056437.546000004,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testInclusiveStopFilter,86516.18964314461,5,86896.00622701645,5,1128195.7329999986,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testNoFilter,86504.41808652878,6,86624.00020647049,6,1199483.9920000006,6
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testPageFilter,86518.62469649315,5,86909.52126598358,5,1051785.0520000015,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testPrefixFilter,86514.05648732185,5,86915.00193881989,5,1127659.1540000022,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testQualifierFilter,86539.30071282387,5,86893.47438097,5,1106447.7509999955,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testRowFilter,86518.06526041031,5,86892.49218225479,5,1172934.1589999956,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testSkipFilter,86510.35399723053,5,86941.18335795403,5,1114933.1089999983,5
,org.apache.hadoop.hbase.stargate.TestScannersWithFilters#testValueFilter,86513.33984994888,5,86904.09571003914,5,878649.1569999988,5
,org.apache.hadoop.hbase.stargate.TestSchemaResource#testTableCreateAndDeletePB,86535.43782663345,7,86534.80329179764,7,1214904.7650000039,7
,org.apache.hadoop.hbase.stargate.TestSchemaResource#testTableCreateAndDeleteXML,86524.15421104431,7,86538.72024393082,7,1162892.0639999965,7
,org.apache.hadoop.hbase.stargate.TestStatusResource#testGetClusterStatusPB,86478.7992413044,5,86647.8955347538,5,1134009.5319999948,5
,org.apache.hadoop.hbase.stargate.TestStatusResource#testGetClusterStatusXML,86480.4857263565,4,86536.98022031784,4,1126116.6309999956,4
,org.apache.hadoop.hbase.stargate.TestTableResource#testTableListJSON,86510.92423844337,5,86555.7829875946,5,1101688.0480000016,5
,org.apache.hadoop.hbase.stargate.TestTableResource#testTableListPB,86506.72372150421,5,86914.47292256355,5,1151377.9540000018,5
,org.apache.hadoop.hbase.stargate.TestTableResource#testTableListText,86507.18658995628,5,86577.92982935905,5,963887.9780000021,5
,org.apache.hadoop.hbase.stargate.TestTableResource#testTableListXML,86510.07688093185,5,86668.82135534286,5,1223577.5309999976,5
,org.apache.hadoop.hbase.stargate.TestVersionResource#testGetStargateVersionJSON,86478.65081501007,3,84437.6770336628,3,1166035.217000003,3
,org.apache.hadoop.hbase.stargate.TestVersionResource#testGetStargateVersionPB,86028.40750980377,4,86843.26562070847,4,1155516.1069999975,4
,org.apache.hadoop.hbase.stargate.TestVersionResource#testGetStargateVersionText,86478.71865916252,4,86841.01713752747,4,1131062.7999999986,4
,org.apache.hadoop.hbase.stargate.TestVersionResource#testGetStargateVersionXML,86215.32619714737,4,85415.97839331627,4,1231486.2850000071,4
,org.apache.hadoop.hbase.stargate.TestVersionResource#testGetStorageClusterVersionJSON,86477.58583188057,5,86715.55668950081,5,1124050.8930000032,5
,org.apache.hadoop.hbase.stargate.TestVersionResource#testGetStorageClusterVersionText,86479.08736538887,4,86842.64562630653,4,1205042.8719999972,4
,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator#testGetAdminUser,86505.70702409744,2,86508.11824941635,2,1090934.2959999999,2
,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator#testGetDisabledUser,86501.83814048767,3,86346.93599629402,3,1232782.6619999984,3
,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator#testGetPlainUser,86509.96361231804,3,86388.37923145294,3,1212509.1410000003,3
,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator#testGetUserUnknown,86509.45286417007,3,86514.1941959858,3,1041563.780999997,3
,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator#testGetAdminUser,86480.939609766,4,86743.47598028183,4,1184755.5869999991,4
,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator#testGetDisabledUser,86479.27108311653,4,86852.79048991203,4,1202936.9500000023,4
,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator#testGetPlainUser,86482.80052471161,4,86853.98795413971,4,1248307.522999995,4
,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator#testGetUserUnknown,86490.6576435566,4,86847.55766296387,4,1141960.728000001,4
,org.apache.hadoop.hbase.stargate.client.TestRemoteAdmin#testCreateTable,86532.50799798965,5,86580.28738904,5,1199689.9080000012,5
,org.apache.hadoop.hbase.stargate.client.TestRemoteAdmin#testDeleteTable,86531.51463460922,6,86908.24309945107,6,1235369.1169999954,6
,org.apache.hadoop.hbase.stargate.client.TestRemoteTable#testDelete,86508.7377333641,4,86640.70268297195,4,1235327.7969999947,4
,org.apache.hadoop.hbase.stargate.client.TestRemoteTable#testGetTableDescriptor,86510.7150361538,5,86709.28763270378,5,1058092.7500000012,5
,org.apache.hadoop.hbase.stargate.client.TestRemoteTable#testScanner,86496.20986318588,7,86653.48069143295,7,1173667.4220000075,7
,org.apache.hadoop.hbase.stargate.util.TestHTableTokenBucket#testTokenBucket,86565.99619793892,6,86941.52163362503,6,1241601.5729999996,6
,org.apache.hadoop.hbase.stargate.util.TestHTableTokenBucket#testTokenBucketConfig,86499.87649464607,4,86528.06650066376,4,1147360.8190000022,4
,org.apache.hadoop.hbase.thrift.TestThriftServer#testAll,86829.52451753616,7,86830.32161164284,7,1238656.4979999994,7
,org.apache.hadoop.hbase.util.TestMergeTool#testMergeTool,86469.88049721718,1,86470.30585885048,1,1141615.4869999937,1
,org.apache.http.impl.nio.reactor.TestDefaultIOReactors#testGracefulShutdown,9661.952090978622,1,9659.111344337463,1,865.445000000004,1
,org.apache.http.impl.pool.TestBasicConnPool#testHttpCreateConnection,884.1608879566193,1,886.8249688148499,1,2992.1729999999634,1
,org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testDelayedHttpException,20731.529055833817,2,34700.7783601284,2,5767.957000000097,2
,org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testDelayedHttpGets,23394.019419908524,2,38376.3346555233,2,5807.173000000092,2
,org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testHttpException,19777.078231811523,2,33650.33803486824,2,1719.8609999999924,2
,org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testHttpPostWithNoEntities,19913.11739730835,2,34790.18497514725,2,1138.3220000000165,2
,org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testHttpPostsChunked,22947.65752363205,2,41063.963837623596,2,2650.362999999993,2
,org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testNoRequestHandler,33919.35807442665,2,77461.23378634453,2,840.9429999999933,2
,org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testNoServiceHandler,37617.137793302536,2,86416.88107180595,2,823.0169999999938,2
,org.apache.http.nio.protocol.TestBufferingNHttpHandlers#testHttpPostsChunked,22862.948796510696,2,41075.28983783722,2,2657.822999999993,2
,org.apache.http.nio.protocol.TestBufferingNHttpHandlers#testHttpPostsHTTP10,22140.31000304222,2,40871.923464775085,2,2469.6079999999774,2
,org.apache.http.nio.protocol.TestBufferingNHttpHandlers#testHttpPostsWithExpectContinue,21305.475743293762,2,38175.29328131676,2,2310.5140000000106,2
,org.apache.http.nio.protocol.TestNIOSSLHttp#testHttpPostsWithContentLength,30277.967327594757,2,54824.51514673233,2,8063.027000000022,2
,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testInputThrottling,63920.39940953255,2,64111.588882923126,2,9916.732999999987,2
,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testSimpleHttpGets,32515.108273267746,3,51760.36094522476,3,2056.874000000003,3
,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testSimpleHttpPostsChunked,36795.56060242653,2,56613.83963179588,2,2909.479999999985,2
,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testSimpleHttpPostsHTTP10,33122.11144733429,2,56860.863035440445,2,2674.0460000000007,2
,org.apache.http.pool.TestConnPool#testCloseExpired,2513.346290588379,1,2513.5319561958313,1,2843.6090000000454,1
,org.apache.http.pool.TestConnPool#testCloseIdle,5055.217772722244,1,8258.786469697952,1,2834.3280000000004,1
,org.apache.http.pool.TestConnPool#testCreateNewIfExpired,2193.4557015895844,1,2190.5640614032745,1,2838.0820000000185,1
,org.apache.http.pool.TestConnPool#testLeaseTimeout,65.41094255447388,1,65.27039861679077,1,7058.502000000278,1
,org.apache.http.pool.TestConnPool#testStatefulConnectionRedistributionOnPerRouteMaxLimit,14.984756708145142,1,16.76091432571411,1,863.2899999999878,1
,org.assertj.core.api.date.DateAssert_with_string_based_date_representation_Test#date_assertion_should_support_timestamp_string_representation,636.2014212608337,2,632.3478679656982,2,1126.0940000000148,2
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario0,73447.46936821938,3,83040.44231796265,3,4604.637999999983,3
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario1,77159.10919761658,2,83833.56551504135,2,4652.078999999949,2
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario2,76074.05348873138,2,71873.95110034943,2,4660.692999999958,2
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario3,74170.06165266037,2,80606.52552723885,2,4716.831999999915,2
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario4,76598.93153762817,3,81083.53139448166,3,4773.046999999972,3
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario5,77540.7093141079,3,79935.06299066544,3,4603.793999999941,3
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario6,76458.45954060555,2,80173.84763073921,2,4520.435999999984,2
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario7,73075.15654945374,2,82105.71501803398,2,4566.687999999948,2
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario8,75957.24357008934,3,84769.3888130188,3,4446.503999999949,3
,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario9,74731.40543603897,2,85783.11918663979,2,4458.873999999982,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario0,74227.18716359138,3,90011.29369521141,3,7956.724999999961,3
,org.java_websocket.issues.Issue256Test#runReconnectScenario1,73340.46964120865,2,70899.06116724014,2,8262.501999999917,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario2,75100.96907877922,2,70585.70654082298,2,8190.031999999944,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario3,75286.76528286934,2,70292.75305652618,2,8377.581999999966,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario4,90010.46430468559,2,71586.86950612068,2,8237.923999999935,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario5,75919.95634841919,2,81084.72018384933,2,8012.553999999921,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario6,75280.0345287323,2,72349.83096408844,2,7898.190999999915,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario7,75354.4279396534,2,71874.60778403282,2,7752.51699999993,2
,org.java_websocket.issues.Issue256Test#runReconnectScenario8,75105.74597454071,3,70255.12148475647,3,8275.21299999995,3
,org.java_websocket.issues.Issue256Test#runReconnectScenario9,74950.77642726898,2,72720.24896907806,2,8029.788999999937,2
,org.java_websocket.issues.Issue580Test#runNoCloseBlockingTestScenario7,17171.277270317078,1,32212.313656568527,1,1753.7239999999867,1
,org.java_websocket.issues.Issue677Test#testIssue,16403.969431638718,3,11.245633602142334,3,679.3680000000103,3
,org.java_websocket.protocols.ProtoclHandshakeRejectionTest#testHandshakeRejectionTestCase10,2658.433738231659,1,2659.87203168869,1,430.18299999999005,1
,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testRejectionsEAP640,86788.14832997322,1,86801.3573794365,1,27438.465999999928,1
,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testRejectionsEAP700,86818.28692889214,1,86817.70779824257,1,29107.216000000062,1
,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testRejectionsEAP710,86851.60855412483,1,86816.53122234344,1,29964.524000000074,1
,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testTransformerEAP640,87183.9864192009,1,87177.93022322655,1,36028.534999999974,1
,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testTransformerEAP700,86806.013620615,1,86824.02981853485,1,26498.428999999927,1
,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testTransformerEAP710,86826.16689825058,1,86810.74872970581,1,28046.624000000065,1
,org.jboss.as.messaging.test.MessagingSubsystem30TestCase#testRejectExpressionsEAP_6_4_0,86721.42915010452,1,86713.1806550026,1,12470.600999999935,1
,org.jboss.as.messaging.test.MessagingSubsystem30TestCase#testTransformersEAP_6_4_0,86757.33193945885,1,86780.86680746078,1,19157.069999999887,1
,org.jboss.as.naming.subsystem.NamingSubsystemTestCase#testRejectionsEAP6,86712.19831800461,1,86699.74585199356,1,9455.420000000031,1
,org.jboss.as.naming.subsystem.NamingSubsystemTestCase#testRejectionsEAP7,86720.09529089928,1,86735.07123494148,1,9753.457000000068,1
,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testRejectTransformersEAP640,86709.46309137344,1,86709.62249088287,1,9729.970999999994,1
,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testRejectTransformersEAP700,86727.41457939148,1,86736.62430000305,1,10301.545000000051,1
,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testRejectTransformersEAP710,86733.9180738926,1,86742.79946160316,1,10897.679000000015,1
,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testTransformersFullEAP640,86698.54941749573,1,86706.34431862831,1,10495.935000000009,1
,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testTransformersFullEAP700,86722.28648757935,1,86729.97528982162,1,11378.317999999934,1
,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testTransformersFullEAP710,86730.69025230408,1,86741.1429374218,1,12211.75700000002,1
,org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests#disabled,63336.94685912132,2,62146.17896914482,2,8769.308999999985,2
,org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests#portPropertiesOnSamePort,43553.79861998558,1,44021.405896902084,1,9208.378999999986,1
,org.springframework.boot.autoconfigure.jms.hornetq.HornetQAutoConfigurationTests#embeddedWithPersistentMode,89273.0999314785,2,89611.50605630875,2,1732.5059999999796,2
,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#defaultAtomikosTransactionManagerName,9792.812686681747,1,10067.212777376175,1,5588.424999999998,1
,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#defaultBitronixServerId,13314.902660131454,1,13828.25008392334,1,9824.486999999921,1
,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testDefaultSpringLiquibase,18814.70469403267,1,18955.734168052673,1,13720.58,1
,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideChangeLog,18972.86485505104,1,19095.109041929245,1,14264.201000000041,1
,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideContexts,18824.72208237648,1,18995.17999601364,1,13660.900999999993,1
,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDataSource,21687.70790219307,1,21840.824132680893,1,14102.536999999958,1
,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDefaultSchema,18824.299968242645,1,18955.606422662735,1,13564.108000000115,1
,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDropFirst,20730.34504055977,1,20908.125646352768,1,14295.865999999975,1
,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testLiquibasePlusValidation,24981.370749235153,1,25384.875184059143,1,21209.96000000003,1
,org.springframework.boot.cli.ClassLoaderIntegrationTests#runWithIsolatedClassLoader,26438.574400901794,4,43969.76255965233,4,14815.961999999972,4
,org.springframework.boot.cli.DirectorySourcesIntegrationTests#runDirectoryRecursive,26755.384697437286,4,45198.53908991814,4,15174.442000000046,4
,org.springframework.boot.cli.DirectorySourcesIntegrationTests#runPathPattern,26748.83309841156,3,45789.456669807434,3,14504.663000000008,3
,org.springframework.boot.cli.GrabCommandIntegrationTests#customMetadata,80.9194028377533,3,101.9663245677948,3,11590.130000000028,3
,org.springframework.boot.cli.ReproIntegrationTests#dataJpaDependencies,60220.62050127983,4,86513.88616466522,4,21629.64500000004,4
,org.springframework.boot.cli.SampleIntegrationTests#appSample,25844.305735111237,4,45191.33452486992,4,14770.785999999976,4
,org.springframework.boot.cli.SampleIntegrationTests#caching,27344.7432346344,4,47251.91788196564,4,16401.61800000002,4
,org.springframework.boot.cli.SampleIntegrationTests#jmsSample,86497.56924557686,5,86510.16113781929,5,29404.261999999995,5
,org.springframework.boot.cli.SampleIntegrationTests#jobSample,48486.22360730171,4,86501.23757219315,4,20840.174000000014,4
,org.springframework.boot.cli.SampleIntegrationTests#txSample,41967.52541542053,4,86502.3940050602,4,20522.604000000054,4
,org.springframework.boot.cli.SampleIntegrationTests#xmlSample,26374.092985868454,4,43899.25077629089,4,14705.148999999965,4
,org.springframework.boot.cli.TestCommandIntegrationTests#integrationTest,28430.251680135727,3,45675.2475297451,3,19175.74100000003,3
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[0],27130.162437200546,2,27646.48050236702,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[10],33289.700087308884,2,33909.72382688522,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[11],27189.08799982071,2,27548.50208044052,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[12],27140.24088716507,2,27215.087871789932,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[13],27209.923090696335,2,27314.977518558502,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[14],33241.07442212105,2,33441.55147886276,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[15],27058.428681612015,2,27402.570096969604,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[16],27677.06876182556,2,28108.86240720749,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[17],27144.832288980484,2,27164.0212726593,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[18],27068.890939235687,2,27079.574090719223,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[19],27054.58311533928,2,27074.722342014313,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[1],27073.13357257843,2,27788.033142089844,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[20],27675.606860637665,2,27729.922211170197,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[21],31869.244569301605,2,31839.886540412903,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[22],27117.899920463562,2,27127.671716690063,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[23],27105.1094622612,2,27141.452537059784,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[24],31886.824905633926,2,31923.960446357727,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[25],27722.26212835312,2,27798.85574555397,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[26],27667.327960252762,2,27648.32498216629,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[27],27674.582936048508,2,27699.144304037094,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[28],27099.47829413414,2,27157.81960964203,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[29],27099.62279343605,2,27118.888672590256,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[2],31950.162603378296,2,32540.559831380844,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[30],27659.35323190689,2,27669.733837604523,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[31],31907.360981702805,2,31902.267553329468,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[32],27112.825380325317,2,27103.345532894135,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[33],27154.376892089844,2,27161.507027626038,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[34],27145.32868695259,2,27159.832148075104,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[35],27703.977289676666,2,27649.507014751434,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[36],33281.76368236542,2,33347.78166103363,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[37],27132.65913581848,2,27094.157093286514,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[38],27066.082175016403,2,27073.969356536865,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[3],27291.426587820053,2,27855.4356610775,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[4],27066.235134124756,2,27664.376440763474,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[5],27107.591310977936,2,28026.47923064232,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[6],27126.097808122635,2,28031.642845630646,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[7],33186.35151433945,2,33943.78166985512,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[8],27138.48164844513,2,27845.25486087799,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[9],27119.049263477325,2,27687.099014759064,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[0],27112.45282816887,2,27803.39350962639,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[10],33193.564015865326,2,33871.90222597122,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[11],27212.729998350143,2,27247.24121236801,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[12],27151.289457321167,2,27226.781111240387,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[13],27224.11172914505,2,27309.17474579811,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[14],33285.70962572098,2,33453.16773700714,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[15],27053.259434223175,2,27370.37862753868,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[16],27703.72205209732,2,27708.305950403214,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[17],27115.539242744446,2,27137.92214989662,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[18],27080.888508558273,2,27101.795328855515,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[19],27127.072433948517,2,27122.30455994606,2,0.0,2
,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[1],27063.4269592762,2,27625.0961933136,2,0.0,2
