technique,testName,sec.avg
ffrepl,tachyon.client.TachyonFSTest.createFileWithFileAlreadyExistExceptionTest,0.10699378109453
ffrepl,tachyon.client.TachyonFSTest.createFileWithCheckpointFileTest,0.094450352404643
ffrepl,tachyon.client.TachyonFSTest.createRawTableTestEmptyMetadata,0.10095066334992
ffrepl,tachyon.client.TachyonFSTest.createRawTableTestWithMetadata,0.096204601990049
ffrepl,tachyon.client.TachyonFSTest.createRawTableWithInvalidPathExceptionTest2,0.091021973466
ffrepl,tachyon.client.TachyonFSTest.createRawTableWithFileAlreadyExistExceptionTest,0.091879042288556
ffrepl,tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest1,0.091814365671639
ffrepl,tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest2,0.090223258706464
ffrepl,tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest3,0.089934079601987
ffrepl,tachyon.client.TachyonFSTest.renameFileTest3,0.10184784411277
ffrepl,tachyon.client.TachyonFSTest.lockBlockTest1,0.13186650082919
ffrepl,tachyon.client.TachyonFSTest.lockBlockTest2,0.13466759950249
ffrepl,tachyon.client.TachyonFSTest.lockBlockTest3,0.13242620232172
ffrepl,tachyon.client.TachyonFSTest.lockBlockTest4,0.18616697761194
ffrepl,tachyon.client.TachyonFSTest.unlockBlockTest1,0.129470460199
ffrepl,tachyon.client.TachyonFSTest.unlockBlockTest2,0.13184432006633
ffrepl,tachyon.client.TachyonFSTest.unlockBlockTest3,0.13473580016584
ffrepl,tachyon.MasterInfoTest.createFileTest,0.11883505589538
ffrepl,tachyon.MasterInfoTest.deleteFileTest,0.12053090065387
ffrepl,tachyon.MasterInfoTest.lsTest,0.11847932925543
ffrepl,tachyon.MasterInfoTest.addCheckpointTest,0.11717496308796
ffrepl,tachyon.MasterInfoTest.notFileCheckpointTest,0.1177265344864
ffrepl,tachyon.MasterInfoTest.createFilePerfTest,0.14381111579835
ffrepl,tachyon.MasterInfoTest.createDirectoryTest,0.11827103986501
ffrepl,tachyon.MasterInfoTest.createFileInvalidPathTest,0.12253627926598
ffrepl,tachyon.MasterInfoTest.createAlreadyExistFileTest,0.12170586374183
ffrepl,tachyon.MasterInfoTest.createRawTableTest,0.11916968993884
ffrepl,tachyon.MasterInfoTest.negativeColumnTest,0.12037196793926
ffrepl,tachyon.MasterInfoTest.tooManyColumnsTest,0.12306422695634
ffrepl,tachyon.MasterInfoTest.deleteEmptyDirectoryTest,0.1203391689517
ffrepl,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest,0.11967844336638
ffrepl,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest2,0.11967781058849
ffrepl,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest,0.11755167686142
ffrepl,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest2,0.11772600717149
ffrepl,tachyon.MasterInfoTest.getCapacityBytesTest,0.12071440624341
ffrepl,tachyon.MasterInfoTest.clientFileInfoEmptyFileTest,0.1195072769458
ffrepl,tachyon.MasterInfoTest.clientFileInfoDirectoryTest,0.12292280109682
ffrepl,tachyon.client.BlockInStreamTest.readTest1,0.22218982605178
ffrepl,tachyon.client.BlockInStreamTest.readTest2,0.19147916666667
ffrepl,tachyon.client.BlockInStreamTest.readTest3,0.18421541262136
ffrepl,tachyon.client.BlockInStreamTest.skipTest,0.17625788834951
ffrepl,tachyon.InodeFileTest.comparableTest,5.517313308302E-5
ffrepl,tachyon.InodeFileTest.isDirectoryTest,3.4209428452232E-5
ffrepl,tachyon.InodeFileTest.isFileTest,2.8055903212349E-5
ffrepl,tachyon.InodeFileTest.getInodeTypeTest,4.7872340425532E-5
ffrepl,tachyon.InodeFileTest.getIdTest,4.2970379641218E-5
ffrepl,tachyon.InodeFileTest.reverseIdTest,3.6921151439299E-5
ffrepl,tachyon.InodeFileTest.setNameTest,6.6645807259074E-5
ffrepl,tachyon.InodeFileTest.setParentIdTest,6.6020025031289E-5
ffrepl,tachyon.InodeFileTest.equalsTest,5.6007509386733E-5
ffrepl,tachyon.InodeFileTest.inMemoryLocationsTest,0.00010304547350855
ffrepl,tachyon.InodeFileTest.inMemoryTest,5.4338756779308E-5
ffrepl,tachyon.InodeFileTest.setCheckpointPathTest,3.7025448477263E-5
ffrepl,tachyon.InodeFileTest.setPinTest,3.0663329161452E-5
ffrepl,tachyon.InodeFileTest.setCacheTest,2.9828952857739E-5
ffrepl,tachyon.InodeFileTest.inodeLengthTest,4.4847726324572E-5
ffrepl,tachyon.InodeFileTest.inodeInvalidLengthTest,0.00078984146850235
ffrepl,tachyon.InodeFileTest.inodeRepeatedLengthSetTest,6.6437213183146E-5
ffrepl,tachyon.InodeFileTest.isCompleteTest,3.566958698373E-5
ffrepl,tachyon.InodeFileTest.inMemoryLocationsTestWithBlockInfoException,0.00057665832290364
ffrepl,tachyon.InodeRawTableTest.comparableTest,0.00020719999999999
ffrepl,tachyon.InodeRawTableTest.getMetadataTest,0.00022159999999999
ffrepl,tachyon.InodeRawTableTest.updateMetadataTest,0.00079559999999999
ffrepl,tachyon.InodeRawTableTest.isDirectoryTest,0.00020829999999999
ffrepl,tachyon.InodeRawTableTest.isFileTest,0.0001732
ffrepl,tachyon.InodeRawTableTest.getInodeTypeTest,0.0001643
ffrepl,tachyon.InodeRawTableTest.getIdTest,0.0001482
ffrepl,tachyon.InodeRawTableTest.reverseIdTest,0.0001296
ffrepl,tachyon.InodeRawTableTest.setNameTest,0.0001583
ffrepl,tachyon.InodeRawTableTest.setParentIdTest,0.0001541
ffrepl,tachyon.InodeRawTableTest.equalsTest,0.00018679999999999
