technique,testName,sec.avg
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[17],0.3315934
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[18],0.3357969
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[19],0.3318339
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[1],0.3338126
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[20],0.3343227
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[21],0.3350174
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[22],0.3324929
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[23],0.3342332
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[24],0.3369729
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[25],0.3365401
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[26],0.3379829
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[27],0.3353248
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[28],0.3338721
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[29],0.3378726
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[2],0.3364433
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[30],0.3359189
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[31],0.3227085
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[32],0.3232629
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[33],0.3215751
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[34],0.3235307
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[35],0.3223642
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[36],0.3216292
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[37],0.3204876
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[38],0.3188286
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[3],0.3353681
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[4],0.3336853
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[5],0.3353548
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[6],0.3367675
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[7],0.3363741
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[8],0.3362417
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[9],0.3214516
isolated,com.squareup.okhttp.AsyncApiTest.redirect,0.1039542
isolated,com.squareup.okhttp.internal.http.HttpResponseCacheTest.clientPrematureDisconnectWithChunkedEncoding,1.1964501999999
isolated,com.squareup.okhttp.internal.http.HttpResponseCacheTest.expirationDateInThePastWithLastModifiedHeader,0.1123534
isolated,com.squareup.okhttp.internal.http.HttpResponseCacheTest.responseCachingByResponseCode,0.2366485
isolated,com.squareup.okhttp.internal.http.HttpResponseCacheTest.responseCaching_410,0.1024273
isolated,com.squareup.okhttp.internal.http.HttpResponseCacheTest.responseSourceHeaderConditionalCacheNotFetched,0.1058035
isolated,com.squareup.okhttp.internal.http.HttpResponseCacheTest.responseSourceHeaderFetched,0.0982404
isolated,com.squareup.okhttp.internal.http.HttpResponseCacheTest.statisticsConditionalCacheMiss,0.1078229
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.authorizationResponseCachedWithMustRevalidate,0.1053107
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.cacheCanUseCriteriaBesidesVariantObeyed,0.1060077
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.cacheControlNoStoreAndExpirationDateInTheFuture,0.1074584
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.clientPrematureDisconnectWithContentLengthHeader,0.20475919999999
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.clientPrematureDisconnectWithNoLengthHeaders,0.1041155
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.clientSuppliedConditionWithoutCachedResult,0.1050035
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.contentLocationDoesNotPopulateCache,0.1041626
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.etag,0.1077962
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.getHeadersDeletesCached100LevelWarnings,0.1075443
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.maxAgeInTheFutureWithDateHeader,0.1060976
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.maxAgePreferredOverLowerSharedMaxAge,0.1067133
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.maxAgePreferredWithMaxAgeAndExpires,0.1067387
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.noDefaultExpirationForUrlsWithQueryString,0.1104414
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.requestOnlyIfCachedWithNoResponseCached,0.095554700000001
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.requestPragmaNoCache,0.1080751
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.responseCachingAndInputStreamSkipWithChunkedEncoding,0.1094726
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.responseCachingAndRedirects,0.108859
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.serverReturnsDocumentOlderThanCache,0.1112574
isolated,com.squareup.okhttp.internal.http.ResponseCacheTest.setIfModifiedSince,0.1052803
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.authenticateRealmUppercase,0.094817500000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.authenticateWithChunkedStreaming,0.092660900000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.canSetNegativeChunkedStreamingMode,0.070200300000001
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.cannotSetNegativeFixedLengthStreamingMode,0.069520399999998
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.chunkedUpload_byteByByte,0.11342250000001
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.chunkedUpload_smallBuffers,0.099580099999999
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.clientConfiguredCustomContentEncoding,0.091643700000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.connectRetriesUntilConnectedOrFailed,0.080133199999998
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,0.094740900000004
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.connectViaProxyUsingProxySystemProperty,0.092503700000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.connectionCloseInRequest,0.092470800000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.contentDisagreesWithChunkedHeader,0.091621500000004
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.digestAuthentication,0.090589100000009
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.disconnectedConnection,0.090353200000007
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.earlyDisconnectDoesntHarmPoolingWithFixedLengthEncoding,0.093662400000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.emptyResponseHeaderNameIsLenient,0.091139500000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.fixedLengthUpload_largeBuffers,0.095350600000004
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.fixedLengthUpload_smallBuffers,0.1219626
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.fullyBufferedPostIsTooLong,0.088426500000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.fullyBufferedPostIsTooShort,0.087156000000001
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.getContent,0.091083600000005
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.getContentLengthConnects,0.090380100000004
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.getOutputStreamOnGetFails,0.084780399999993
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.getRequestPropertyReturnsLastValue,0.069712600000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.gzipWithRedirectAndConnectionReuse,0.093033200000001
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.inputStreamAvailableWithContentLengthHeader,0.091633800000005
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.inputStreamAvailableWithNoLengthHeaders,0.091433800000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.nonHexChunkSize,0.091004400000007
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.postFailsWithBufferedRequestForSmallRequest,0.095167500000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.postFailsWithChunkedRequestForLargeRequest,0.1084414
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.postFailsWithChunkedRequestForSmallRequest,0.096279200000001
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.postFailsWithFixedLengthRequestForLargeRequest,0.1088745
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.postFailsWithFixedLengthRequestForSmallRequest,0.098428400000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.readAfterLastByte,0.091678600000005
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.redirectToAnotherOriginServer,0.096567400000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedWithChunkedEncoding,0.093469600000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.redirectedWithNoLengthHeaders,0.092770000000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.requestBodySurvivesRetriesWithBufferedBody,0.092907100000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.requestBodySurvivesRetriesWithChunkedStreaming,0.092399100000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.requestBodySurvivesRetriesWithFixedLength,0.092639399999999
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.response300MultipleChoiceWithPost,0.093632300000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.response302MovedTemporarilyWithPost,0.094356400000004
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.response303SeeOtherWithPost,0.093532500000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.response305UseProxy,0.090627800000005
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.response307WithHead,0.092584200000004
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.response307WithOptions,0.090555000000007
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.response307WithPost,0.090857000000004
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.responseCacheReturnsNullOutputStream,0.091940400000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.responseHeaders,0.092202200000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.serverSendsInvalidCodeTooLarge,0.087793000000002
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.serverShutdownInput,0.093860500000001
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.serverShutdownOutput,0.1002219
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.setInvalidRequestMethodConnect,0.070144700000001
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.setInvalidRequestMethodLowercase,0.069978900000003
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.setProtocols,0.090604700000006
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.setProtocolsWithoutHttp11,0.00206
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.singleByteReadIsSigned,0.090561100000005
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.unauthorizedResponseHandling,0.091033900000005
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.veryLargeFixedLengthRequest,2.0759973
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.zeroLengthPost,0.091187900000007
isolated,com.squareup.okhttp.internal.http.URLConnectionTest.zeroLengthPut,0.092440600000005
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.headersOnlyStreamIsClosedAfterReplyHeaders,0.018730800000001
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.initialSettingsWithWindowSizeAdjustsConnection,0.51892669999998
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.maxFrameSizeHonored,0.0247549
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.peerHttp2ServerZerosCompressionTable,0.021910199999997
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.pushPromiseStream,0.026551300000001
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.readSendsWindowUpdate,0.022468299999998
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.readSendsWindowUpdateHttp2,0.0274822
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.receiveGoAway,0.019285400000002
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.receiveGoAwayHttp2,0.025588600000002
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.remoteSendsDataAfterInFinished,0.019475800000002
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.replyWithNoData,0.020830399999999
isolated,com.squareup.okhttp.internal.spdy.SpdyConnectionTest.serverClosesClientInputStream,0.019179000000002
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario0,0.4604638
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario1,0.4652079
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario2,0.4660693
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario3,0.47168319999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario4,0.4773047
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario5,0.46037939999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario6,0.4520436
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario7,0.4566688
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario8,0.44465039999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario9,0.4458874
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario0,0.7956725
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario1,0.82625019999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario2,0.81900319999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario3,0.8377582
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario4,0.82379239999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario5,0.80125539999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario6,0.78981909999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario7,0.77525169999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario8,0.82752129999999
isolated,org.java_websocket.issues.Issue256Test.runReconnectScenario9,0.80297889999999
isolated,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario7,0.1753724
isolated,org.java_websocket.issues.Issue677Test.testIssue,0.067936800000001
isolated,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase10,0.043018299999999
isolated,io.undertow.server.handlers.DateHandlerTestCase.testDateHandler,1.7593254
isolated,io.undertow.server.handlers.proxy.LoadBalancingProxyTestCase.testLoadSharedWithServerShutdown,0.3304176
isolated,io.undertow.server.security.DigestAuthentication2069TestCase.testDigestSuccess,0.2936442
isolated,io.undertow.server.security.DigestAuthentication2069TestCase.testNonceReUse,0.2993791
isolated,io.undertow.server.security.DigestAuthenticationAuthTestCase.testDigestSuccess,0.3119014
isolated,io.undertow.server.security.SpnegoAuthenticationTestCase.testSpnegoSuccess,0.60869859999999
isolated,io.undertow.server.security.SpnegoBasicAuthenticationTestCase.testSpnegoSuccess,0.6094067
isolated,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase.testRejectionsEAP640,2.7438466
isolated,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase.testRejectionsEAP700,2.9107216
isolated,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase.testRejectionsEAP710,2.9964524
isolated,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase.testTransformerEAP640,3.6028535
isolated,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase.testTransformerEAP700,2.6498429
isolated,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase.testTransformerEAP710,2.8046624
isolated,org.jboss.as.clustering.jgroups.ManagedSocketFactoryTest.createDatagramSocket,0.091840600000001
isolated,org.jboss.as.clustering.jgroups.ManagedSocketFactoryTest.createMulticastSocket,0.1157412
isolated,org.jboss.as.clustering.jgroups.ManagedSocketFactoryTest.createServerSocket,0.087759400000002
isolated,org.jboss.as.clustering.jgroups.ManagedSocketFactoryTest.createSocket,0.1284232
isolated,org.jboss.as.mail.extension.MailSubsystem30TestCase.testRuntime,0.6575683
isolated,org.jboss.as.messaging.test.MessagingSubsystem30TestCase.testRejectExpressionsEAP_6_4_0,1.2470601
isolated,org.jboss.as.messaging.test.MessagingSubsystem30TestCase.testTransformersEAP_6_4_0,1.915707
isolated,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,0.945542
isolated,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,0.97534570000001
isolated,org.jboss.as.test.integration.jsp.JspTagTestCase.test,0.4377558
isolated,org.jboss.as.test.smoke.jms.JMSBridgeTest.sendAndReceiveMessage,1.7346223
isolated,org.jboss.as.test.smoke.jms.SendToJMSQueueTest.sendAndReceiveMessage,2.3373344
isolated,org.jboss.as.test.smoke.jms.SendToQueueIgnoreJTATest.sendAndRollbackInJTA,15.4833755
isolated,org.jboss.as.test.smoke.jms.SendToQueueIgnoreJTATest.sendIgnoreJTA,0.4773461
isolated,org.jboss.as.test.smoke.messaging.client.messaging.MessagingClientTestCase.testMessagingClientUsingMessagingPort,1.8640525
isolated,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase.testRejectTransformersEAP640,0.9729971
isolated,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase.testRejectTransformersEAP700,1.0301545
isolated,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase.testRejectTransformersEAP710,1.0897679
isolated,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase.testTransformersFullEAP640,1.0495935
isolated,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase.testTransformersFullEAP700,1.1378318
isolated,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase.testTransformersFullEAP710,1.2211757
isolated,org.wildfly.clustering.ee.ImmutabilityTestCase.test,0.079764699999999
isolated,org.wildfly.clustering.web.session.SessionAttributeImmutabilityTestCase.test,0.0818629
isolated,org.wildfly.iiop.openjdk.IIOPSubsystemTransformersTestCase.testRejectTransformersEAP_7_0_0,1.1692572
isolated,org.wildfly.iiop.openjdk.IIOPSubsystemTransformersTestCase.testTransformersEAP_7_0_0,1.1367076
isolated,org.wildfly.mod_cluster.undertow.UndertowConnectorTestCase.getAddress,0.038168400000001
isolated,org.wildfly.mod_cluster.undertow.UndertowConnectorTestCase.getPort,0.038309800000001
isolated,org.wildfly.mod_cluster.undertow.UndertowConnectorTestCase.setAddress,0.0057529000000004
isolated,ro.isdc.wro.cache.support.TestDefaultSynchronizedCacheStrategyDecorator.shouldCheckOnlyAfterTimeout,0.189498
isolated,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor.shouldBeThreadSafe,2.845603201067
isolated,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.executeMultipleTimesDoesntThrowOutOfMemoryException,2.8732245
isolated,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldBeThreadSafe,2.993328138023
isolated,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldFailWhenInvalidSassCssIsProcessed,1.7406842
isolated,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldSucceedAfterAFailure,1.7270887
isolated,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldTestFromFolder,2.4031096
isolated,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine.cannotProcessInvalidCss,1.6468095
isolated,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine.shouldProcessValidCss,1.6503138
isolated,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine.shouldProcessValidSass,1.6524481
isolated,ro.isdc.wro.maven.plugin.TestWro4jMojo.shouldBeFasterWhenRunningProcessingInParallel,0.091211800000006
isolated,ro.isdc.wro.model.group.processor.TestPreProcessorExecutor.preProcessingInParallelIsFaster,1.3829428
isolated,ro.isdc.wro.model.resource.locator.TestUrlUriLocator.testValidUrl,0.239107
isolated,ro.isdc.wro.model.resource.locator.support.TestDispatcherStreamLocator.canLocateValidResource,0.3242484
isolated,ro.isdc.wro.util.concurrent.TestTaskExecutor.shouldBeFasterWhenRunningMultipleSlowTasks,0.3198001
isolated,ro.isdc.wro.util.concurrent.TestTaskExecutor.shouldHaveMinimalOverheadWhenRunningASingleTask,0.1120232
isolated,com.google.zxing.aztec.encoder.EncoderTest.testAztecWriter,0.0324357
isolated,com.google.zxing.pdf417.decoder.ec.ErrorCorrectionTestCase.testTooManyErrors,0.016231299999999
